符合條件商品
資料日期：2023年  5月  8日
策略,	00統計2022年漲幅
序號,	代碼,	商品,	成交,	漲幅%,	總量,	最高價,	最低價,	漲幅
執行時間：2023-05-09 01:25 符合檔數(1736)
1555	,1817.TW,凱撒衛,39.05,0.51,171,41,32,28.13
1556	,2101.TW,南港,39.2,-0.13,366,42,32.8,28.05
1557	,6144.TW,得利影,14.45,0.35,7,16.9,13.2,28.03
1558	,4502.TW,健信,36.95,-0.14,5,45.95,35.9,27.99
1559	,2712.TW,遠雄來,34.1,-1.02,14,39.8,31.1,27.97
1560	,2643.TW,捷迅,71.4,-0.42,64,81,63.3,27.96
1561	,3114.TW,好德,27.1,0.18,31,30.95,24.2,27.89
1562	,6246.TW,臺龍,13.85,-0.36,3,16.1,12.6,27.78
1563	,4568.TW,科際精密,60.5,-0.82,3,70.4,55.1,27.77
1564	,3546.TW,宇峻,83.4,0.97,279,84.3,66,27.73
1565	,9917.TW,中保科,111.5,1.83,772,114.5,89.7,27.65
1566	,2451.TW,創見,70.9,-0.42,515,73.9,57.9,27.63
1567	,4527.TW,方土霖,32.2,-0.16,59,32.6,25.55,27.59
1568	,2852.TW,第一保,15.85,0.96,383,17.35,13.6,27.57
1569	,6641.TW,基士德-KY,57.2,1.06,43,63.9,50.1,27.54
1570	,3030.TW,德律,63.2,0.8,270,72.7,57,27.54
1571	,1527.TW,鑽全,41.9,-0.24,176,48,37.65,27.49
1572	,8083.TW,瑞穎,146,-0.34,41,181,142,27.46
1573	,2524.TW,京城,31.15,-2.04,86,39,30.6,27.45
1574	,5287.TW,數字,210,1.45,94,225.5,177,27.4
1575	,4707.TW,磐亞,12.85,-0.77,442,13.75,10.8,27.31
1576	,4766.TW,南寶,147.5,0.34,31,151.5,119,27.31
1577	,4764.TW,雙鍵,51,0,58,59.1,46.45,27.23
1578	,1259.TW,安心,73,-0.54,3,83.9,66,27.12
1579	,6021.TW,美好證,16.7,0,16,21.1,16.6,27.11
1580	,4562.TW,穎漢,16.75,-0.3,76,17.4,13.7,27.01
1581	,4533.TW,協易機,12,0.84,466,12.7,10,27
1582	,6662.TW,樂斯科,31,0,7,36.3,28.6,26.92
1583	,1307.TW,三芳,23.2,2.65,4198,24.3,19.15,26.89
1584	,2013.TW,中鋼構,57.8,-0.17,34,62.9,49.6,26.81
1585	,4552.TW,力達-KY,33.8,-1.74,225,34.8,27.45,26.78
1586	,2845.TW,遠東銀,11.2,0,3711,12.8,10.1,26.73
1587	,2459.TW,敦吉,56.8,-0.35,57,58.6,46.25,26.7
1588	,1110.TW,東泥,18.75,0.27,556,21.15,16.7,26.65
1589	,2880.TW,華南金,22,0,10638,25.2,19.9,26.63
1590	,8942.TW,森鉅,69.5,2.66,815,70,55.3,26.58
1591	,1315.TW,達新,69.7,-0.43,16,81.3,64.3,26.44
1592	,6212.TW,理銘,48.3,-0.1,3,55,43.5,26.44
1593	,2431.TW,聯昌,11.5,-0.86,238,12.2,9.65,26.42
1594	,5876.TW,上海商銀,46.35,0.32,4678,54.8,43.35,26.41
1595	,9935.TW,慶豐富,20.05,0.25,95,20.6,16.35,25.99
1596	,2890.TW,永豐金,17.2,0.88,20656,19.15,15.2,25.99
1597	,2207.TW,和泰車,678,1.95,245,680,540,25.93
1598	,1321.TW,大洋,34,0,87,38.9,30.9,25.89
1599	,1617.TW,榮星,15.2,-0.65,17,18.35,14.6,25.68
1600	,2412.TW,中華電,126.5,0,4127,132.5,105.5,25.59
1601	,2324.TW,仁寶,24.6,1.86,12744,25.8,20.55,25.55
1602	,2516.TW,新建,4.9,-0.61,118,5.9,4.7,25.53
1603	,3226.TW,至寶電,57.5,0,0,64,51,25.49
1604	,6464.TW,台數科,91,1.34,15,102,81.3,25.46
1605	,2539.TW,櫻花建,37.8,0,289,38.7,30.85,25.45
1606	,1582.TW,信錦,59.9,0.34,86,71.5,57,25.44
1607	,4535.TW,至興,39.4,0,2,43.9,35,25.43
1608	,6577.TW,勁豐,66.6,0,16,69.6,55.5,25.41
1609	,2420.TW,新巨,45.3,1.46,829,45.75,36.5,25.34
1610	,2105.TW,正新,38.6,0.52,2468,39.85,31.8,25.31
1611	,4555.TW,氣立,48.55,-1.02,110,59.5,47.5,25.26
1612	,2937.TW,集雅社,35.8,5.6,64,42,33.55,25.19
1613	,8906.TW,花王,17.7,-0.56,32,22,17.6,25
1614	,5013.TW,強新,34.8,0,6,39.1,31.3,24.92
1615	,5201.TW,凱衛,28.1,2,137,32.85,26.3,24.9
1616	,8422.TW,可寧衛,196,1.03,277,204,163.5,24.77
1617	,1586.TW,和勤,35.05,0.14,371,40.05,32.1,24.77
1618	,2371.TW,大同,34.35,2.84,24271,37,29.7,24.58
1619	,4183.TW,福永生技,20.5,0.99,37,20.9,16.8,24.4
1620	,8499.TW,鼎炫-KY,105.5,-0.94,61,122.5,98.5,24.37
1621	,5312.TW,寶島科,68.5,1.63,216,69,55.6,24.1
1622	,1457.TW,宜進,18.7,0,146,20.1,16.2,24.07
1623	,2450.TW,神腦,36.1,1.69,504,36.45,29.45,23.77
1624	,3311.TW,閎暉,34.25,0.44,24,38.15,30.85,23.66
1625	,8929.TW,富堡,22.25,0.68,10,23.8,19.25,23.64
1626	,2514.TW,龍邦,17.1,0.59,396,19.9,16.1,23.6
1627	,4205.TW,中華食,105.5,-0.47,15,120,97.1,23.58
1628	,3706.TW,神達,28.1,-0.18,1007,32.1,26,23.46
1629	,5481.TW,新華,12.8,0.79,48,13.7,11.1,23.42
1630	,1324.TW,地球,11.7,0,19,12.4,10.05,23.38
1631	,1444.TW,力麗,10.7,-0.47,1289,12.25,9.93,23.36
1632	,2496.TW,卓越,50,0.3,19,54.6,44.35,23.11
1633	,5519.TW,隆大,24.75,0.2,431,25.05,20.35,23.1
1634	,5525.TW,順天,27.05,0.56,86,27.45,22.3,23.09
1635	,1264.TW,德麥,285,0,43,291,236.5,23.04
1636	,6270.TW,倍微,22.9,0.88,43,25.85,21.05,22.8
1637	,6192.TW,巨路,71.5,0.7,60,79,64.4,22.67
1638	,3052.TW,夆典,11.6,0.87,332,11.65,9.5,22.63
1639	,1416.TW,廣豐,11.8,-0.42,114,12.25,9.99,22.62
1640	,8921.TW,沈氏,15.2,0,0,16.3,13.3,22.56
1641	,1530.TW,亞崴,33.75,0.15,44,35.5,29,22.41
1642	,6154.TW,順發,16.65,-0.3,13,18.05,14.75,22.37
1643	,3045.TW,台灣大,104,-0.48,2161,110.5,90.4,22.23
1644	,2506.TW,太設,9.34,0.21,164,10.6,8.68,22.12
1645	,2536.TW,宏普,24.65,0.82,197,24.85,20.35,22.11
1646	,2362.TW,藍天,30.5,0.16,671,36.2,29.65,22.09
1647	,4430.TW,耀億,23.2,1.98,12,24.4,20,22
1648	,4999.TW,鑫禾,37.4,-0.13,42,40,32.8,21.95
1649	,4107.TW,邦特,116,0,178,125,102.5,21.95
1650	,8443.TW,阿瘦,11.85,0.42,118,12.85,10.55,21.8
1651	,6115.TW,鎰勝,45.65,-0.65,135,46.8,38.5,21.56
1652	,2801.TW,彰銀,18,-0.28,19411,19.5,16.05,21.5
1653	,2535.TW,達欣工,32.7,0.93,1079,34.25,28.2,21.45
1654	,1414.TW,東和,16.85,0,41,18.7,15.4,21.43
1655	,4406.TW,新昕纖,10.2,-0.97,2,11.75,9.68,21.38
1656	,3130.TW,一零四,215.5,1.17,7,219.5,181,21.27
1657	,5520.TW,力泰,57.6,3.78,85,62.7,51.8,21.04
1658	,1702.TW,南僑,51.1,0.79,1200,51.2,42.3,21.04
1659	,2910.TW,統領,29.8,-0.67,1,35,28.95,20.9
1660	,4305.TW,世坤,31.5,0,15,34.65,28.7,20.73
1661	,1531.TW,高林股,14.5,0.35,69,15.45,12.8,20.7
1662	,4987.TW,科誠,61.4,0,19,62.2,51.6,20.54
1663	,2373.TW,震旦行,80.4,-0.5,67,91.9,76.3,20.45
1664	,4420.TW,光明,29.8,0,1,34.5,28.65,20.42
1665	,2701.TW,萬企,12.75,0.39,219,13.9,11.55,20.35
1666	,1465.TW,偉全,14.4,1.05,137,14.65,12.2,20.08
1667	,2433.TW,互盛電,53.4,0.38,15,53.8,44.85,19.96
1668	,5324.TW,士開,9.07,-0.11,60,9.8,8.17,19.95
1669	,8488.TW,吉源-KY,15.65,0,0,17.5,14.6,19.86
1670	,4549.TW,桓達,97,0.31,65,97.6,81.5,19.75
1671	,2849.TW,安泰銀,15.05,0,34,16.4,13.7,19.71
1672	,8342.TW,益張,57.7,0.17,15,59,49.3,19.68
1673	,2633.TW,台灣高鐵,31.25,0.81,3443,31.3,26.2,19.47
1674	,9930.TW,中聯資源,52.9,3.73,462,52.9,44.3,19.41
1675	,5283.TW,禾聯碩,108,0,32,117,98,19.39
1676	,2464.TW,盟立,38.05,-0.26,131,42.5,35.6,19.38
1677	,1463.TW,強盛,14.35,0,57,15.8,13.25,19.25
1678	,2107.TW,厚生,21.85,-0.46,229,23.3,19.55,19.18
1679	,1737.TW,臺鹽,34.2,1.18,628,35.5,29.8,19.13
1680	,5531.TW,鄉林,9.96,1.01,585,10.6,8.9,19.1
1681	,6201.TW,亞弘電,43.2,-0.23,11,44.1,37.1,18.87
1682	,1232.TW,大統益,153,0.66,59,164.5,138.5,18.77
1683	,8482.TW,商億-KY,77,0.52,4,78.9,66.5,18.65
1684	,2534.TW,宏盛,22.8,0.44,1023,26.1,22,18.64
1685	,3379.TW,彬台,12.5,0.4,52,13.05,11,18.64
1686	,1730.TW,花仙子,58.2,-0.17,24,62.1,52.4,18.51
1687	,2706.TW,第一店,15.3,0.66,730,15.75,13.3,18.42
1688	,2317.TW,鴻海,105,0,10633,116,98,18.37
1689	,1341.TW,富林-KY,69.6,0.29,7,76,64.3,18.2
1690	,1216.TW,統一,74.4,0.68,5156,74.4,63,18.1
1691	,2547.TW,日勝生,9.3,-0.53,540,10.4,8.81,18.05
1692	,1441.TW,大東,8.22,-0.24,58,9.1,7.71,18.03
1693	,5460.TW,同協,11.2,0,73,12.5,10.6,17.92
1694	,9924.TW,福興,43.65,-0.46,144,44.8,38,17.89
1695	,2509.TW,全坤建,15.6,0.32,66,16.5,14,17.86
1696	,6277.TW,宏正,85.4,-0.35,296,87.5,74.3,17.77
1697	,5007.TW,三星,52.3,-0.95,1107,59,50.1,17.76
1698	,2109.TW,華豐,14.35,-0.35,152,16.1,13.7,17.52
1699	,5534.TW,長虹,81.1,1.12,672,81.2,69.2,17.34
1700	,9908.TW,大台北,31.9,0,52,34.3,29.25,17.26
1701	,8418.TW,捷必勝-KY,9.85,0.51,13,11.15,9.51,17.25
1702	,6136.TW,富爾特,19.4,0,109,19.95,17.05,17.01
1703	,9911.TW,櫻花,64.5,-0.15,123,66.9,57.2,16.96
1704	,1234.TW,黑松,37.1,0.95,502,37.45,32.1,16.67
1705	,2908.TW,特力,20.65,-0.24,329,22.75,19.5,16.67
1706	,4556.TW,旭然,30.8,-0.65,2,33.2,28.55,16.29
1707	,6023.TW,元大期,52.4,0.96,209,52.5,45.3,15.89
1708	,2912.TW,統一超,285.5,0.35,1197,299,258.5,15.67
1709	,2901.TW,欣欣,25.05,0.2,7,26.45,22.9,15.5
1710	,9918.TW,欣天然,41.25,0.12,16,47.2,40.9,15.4
1711	,1419.TW,新紡,40.7,0.12,40,42.8,37.2,15.05
1712	,2548.TW,華固,96.8,0.21,1107,97.5,84.8,14.98
1713	,1402.TW,遠東新,32.6,0.77,4746,33.4,29.05,14.97
1714	,4706.TW,大恭,17.45,0.29,14,18.65,16.25,14.77
1715	,4972.TW,湯石照明,29.25,0.69,25,33,28.8,14.58
1716	,6624.TW,萬年清,43.5,1.16,17,44.6,39,14.36
1717	,2832.TW,台產,21.75,0.93,383,21.8,19.1,14.14
1718	,1614.TW,三洋電,36.65,-0.14,13,38.55,33.8,14.05
1719	,4560.TW,強信-KY,39.15,-0.25,67,42.9,37.85,13.34
1720	,1537.TW,廣隆,142,0.35,86,147,130,13.08
1721	,9905.TW,大華,25.3,0.2,87,26.85,23.85,12.58
1722	,9931.TW,欣高,40.3,0.25,11,42.7,37.95,12.52
1723	,9944.TW,新麗,20.3,-0.73,83,21.2,18.85,12.47
1724	,1323.TW,永裕,33,0,36,36,32.05,12.32
1725	,3426.TW,台興,39.9,0,6,40.45,36.1,12.05
1726	,8354.TW,冠好,14.3,0,40,15.4,13.75,12
1727	,1233.TW,天仁,34,0,32,35.55,31.8,11.79
1728	,8435.TW,鉅邁,61.7,-0.32,5,65.1,58.3,11.66
1729	,6184.TW,大豐電,50.1,-0.2,88,50.9,45.6,11.62
1730	,1434.TW,福懋,27.75,-1.42,4223,28.4,25.5,11.37
1731	,9926.TW,新海,52.4,0.38,3,55,49.6,10.89
1732	,6281.TW,全國電,83.9,0,18,88.5,80,10.63
1733	,4905.TW,台聯電,50.9,0,0,54.5,49.5,10.1
1734	,9925.TW,新保,41.6,0.36,76,41.75,38.25,9.15
1735	,5878.TW,台名,49.1,-0.2,4,50.5,46.3,9.07
1736	,1726.TW,永記,74.4,0.13,2,75,69.3,8.23
