符合條件商品
資料日期：2023年  4月 21日
策略,	00統計2022年漲幅
序號,	代碼,	商品,	成交,	漲幅%,	總量,	最高價,	最低價,	漲幅
執行時間：2023-04-23 03:20 符合檔數(1711)
1543	,2324.TW,仁寶,24.4,1.04,25797,27.2,20.55,32.36
1544	,8424.TW,惠普,69.7,-0.14,8,79.4,60,32.33
1545	,2397.TW,友通,67.8,-2.59,120,72.1,54.5,32.29
1546	,6210.TW,慶生,35.1,-1.13,1,43.85,33.15,32.28
1547	,3388.TW,崇越電,74.7,0.27,21,91.9,69.5,32.23
1548	,5525.TW,順天,26.1,-1.88,77,29.45,22.3,32.06
1549	,2013.TW,中鋼構,57.4,-0.52,112,65.5,49.6,32.06
1550	,2903.TW,遠百,21.85,-1.35,1420,23,17.45,31.81
1551	,8443.TW,阿瘦,11.6,-1.28,686,13.9,10.55,31.75
1552	,2820.TW,華票,15.05,-0.66,451,18.05,13.7,31.75
1553	,6021.TW,美好證,17.05,0,0,22,16.7,31.74
1554	,4999.TW,鑫禾,38,0,12,43.2,32.8,31.71
1555	,1340.TW,勝悅-KY,11.05,0,215,12.1,9.2,31.52
1556	,8488.TW,吉源-KY,15.9,0,7,19.2,14.6,31.51
1557	,8418.TW,捷必勝-KY,9.87,-0.4,17,12.5,9.51,31.44
1558	,2705.TW,六福,18.35,2.51,3767,20.2,15.4,31.17
1559	,1215.TW,卜蜂,93,0.76,2070,97.3,74.2,31.13
1560	,1264.TW,德麥,272,-0.91,35,310,236.5,31.08
1561	,2464.TW,盟立,37.45,-0.93,312,46.65,35.6,31.04
1562	,6270.TW,倍微,22.6,-1.09,162,26.6,20.3,31.03
1563	,2451.TW,創見,70.8,0.28,480,75.8,57.9,30.92
1564	,8039.TW,台虹,41.9,-0.71,263,48.3,36.9,30.89
1565	,6574.TW,霈方,57.6,-0.52,103,59.8,45.7,30.85
1566	,4109.TW,加捷生醫,15.4,-1.91,528,16.15,12.35,30.77
1567	,5460.TW,同協,11.1,-0.45,45,13.85,10.6,30.66
1568	,4506.TW,崇友,74.1,0,110,83.1,63.6,30.66
1569	,8410.TW,森田,29.8,-2.13,18,36.55,28,30.54
1570	,9944.TW,新麗,20.3,0,49,24.6,18.85,30.5
1571	,1723.TW,中碳,113,-0.44,220,130.5,100,30.5
1572	,5201.TW,凱衛,26.9,-2.89,12,33.3,25.55,30.33
1573	,4580.TW,捷流閥業,94.1,-2.49,285,101,77.5,30.32
1574	,2845.TW,遠東銀,11.1,-0.45,2051,13.15,10.1,30.2
1575	,2466.TW,冠西電,34.8,-0.29,18,39,30,30
1576	,2488.TW,漢平,30.4,-1.14,132,32.3,24.85,29.98
1577	,6641.TW,基士德-KY,56.7,-1.05,16,65.1,50.1,29.94
1578	,6577.TW,勁豐,64.9,-1.67,31,72.1,55.5,29.91
1579	,1730.TW,花仙子,57.5,0.35,10,68,52.4,29.77
1580	,5324.TW,士開,9.04,1.23,35,10.6,8.17,29.74
1581	,8942.TW,森鉅,66.1,-1.05,107,71.7,55.3,29.66
1582	,4754.TW,國碳科,39.8,-1.36,27,42.65,32.9,29.64
1583	,1617.TW,榮星,15.5,-0.32,62,18.9,14.6,29.45
1584	,8131.TW,福懋科,43.3,-0.69,513,45.3,35,29.43
1585	,4552.TW,力達-KY,32.45,-0.31,285,35.5,27.45,29.33
1586	,1203.TW,味王,38.1,0.4,1,38.95,30.15,29.19
1587	,2880.TW,華南金,22.8,0.22,4564,25.7,19.9,29.15
1588	,9929.TW,秋雨,8.95,0.34,49,9.77,7.57,29.06
1589	,1326.TW,台化,69.3,0.73,1843,82.9,64.3,28.93
1590	,4707.TW,磐亞,12.65,-1.56,1348,13.9,10.8,28.7
1591	,5283.TW,禾聯碩,108,-0.92,59,126,98,28.57
1592	,6464.TW,台數科,90.1,0.11,24,104.5,81.3,28.54
1593	,1733.TW,五鼎,26.65,-1.66,415,29.35,22.85,28.45
1594	,1441.TW,大東,8.03,-0.74,52,9.9,7.71,28.4
1595	,3311.TW,閎暉,34.5,-1,81,39.6,30.85,28.36
1596	,3130.TW,一零四,209,-0.48,13,219.5,171,28.36
1597	,6177.TW,達麗,31.45,-0.47,740,33.45,26.1,28.16
1598	,1817.TW,凱撒衛,38.45,-0.52,103,41,32,28.13
1599	,4417.TW,金洲,39.3,-1.5,289,41,32,28.13
1600	,1531.TW,高林股,14.45,-0.69,100,16.4,12.8,28.12
1601	,2535.TW,達欣工,30.15,-1.95,1813,36.1,28.2,28.01
1602	,4430.TW,耀億,22.9,0.22,14,25.6,20,28
1603	,4502.TW,健信,37,0,54,45.95,35.9,27.99
1604	,6154.TW,順發,16.55,-1.49,41,18.85,14.75,27.8
1605	,9917.TW,中保科,106,-0.47,852,114.5,89.7,27.65
1606	,9911.TW,櫻花,63.6,-0.47,184,73,57.2,27.62
1607	,9935.TW,慶豐富,19.6,0,195,20.85,16.35,27.52
1608	,1527.TW,鑽全,41.85,-1.3,448,48,37.65,27.49
1609	,4766.TW,南寶,147.5,0,59,151.5,119,27.31
1610	,1259.TW,安心,74.1,0,1,83.9,66,27.12
1611	,5481.TW,新華,12.55,-0.79,72,14.1,11.1,27.03
1612	,6662.TW,樂斯科,30.5,-2.87,67,36.3,28.6,26.92
1613	,5520.TW,力泰,55.4,0,3,63.5,50.2,26.49
1614	,5876.TW,上海商銀,46.35,0,2534,54.8,43.35,26.41
1615	,3379.TW,彬台,12.4,0,82,13.9,11,26.36
1616	,2109.TW,華豐,14.35,1.41,765,17.3,13.7,26.28
1617	,4107.TW,邦特,113,-1.31,137,125,99,26.26
1618	,1457.TW,宜進,18.55,-0.27,190,20.45,16.2,26.23
1619	,2908.TW,特力,20.7,-1.19,241,24.6,19.5,26.15
1620	,5519.TW,隆大,24.4,-0.61,496,25.35,20.1,26.12
1621	,2539.TW,櫻花建,37.15,0,328,38.2,30.3,26.07
1622	,4527.TW,方土霖,31,-2.21,78,32.2,25.55,26.03
1623	,1321.TW,大洋,34.2,0.59,381,38.9,30.9,25.89
1624	,5312.TW,寶島科,65.3,-1.06,82,69.9,55.6,25.72
1625	,8929.TW,富堡,21.6,-0.69,2,24.2,19.25,25.71
1626	,4420.TW,光明,30,0.84,11,36,28.65,25.65
1627	,2412.TW,中華電,126,0.8,11410,132.5,105.5,25.59
1628	,2105.TW,正新,36.9,0,3312,39.85,31.8,25.31
1629	,4555.TW,氣立,48.35,0.1,112,59.5,47.5,25.26
1630	,1423.TW,利華,21.1,0.24,139,21.65,17.35,24.78
1631	,6803.TW,崑鼎,279.5,-1.06,111,288,231,24.68
1632	,2937.TW,集雅社,34.2,-0.73,7,42,33.75,24.44
1633	,2801.TW,彰銀,17.55,0,4430,19.95,16.05,24.3
1634	,4183.TW,福永生技,19.3,-3.02,22,20.85,16.8,24.11
1635	,2207.TW,和泰車,642,0.31,97,669,540,23.89
1636	,1702.TW,南僑,47.55,0.96,394,52.4,42.3,23.88
1637	,1444.TW,力麗,10.8,-0.92,3265,12.3,9.93,23.87
1638	,2514.TW,龍邦,17.25,0,269,19.9,16.1,23.6
1639	,5511.TW,德昌,35,-0.14,224,35.35,28.6,23.6
1640	,8423.TW,保綠-KY,20.85,2.21,11,20.85,16.9,23.37
1641	,8921.TW,沈氏,15,-0.33,2,16.4,13.3,23.31
1642	,1419.TW,新紡,40.3,0,181,45.8,37.2,23.12
1643	,2496.TW,卓越,50.9,-1.17,123,54.6,44.35,23.11
1644	,2362.TW,藍天,30.4,-0.49,571,36.2,29.45,22.92
1645	,1324.TW,地球,11.4,-0.44,44,12.35,10.05,22.89
1646	,8083.TW,瑞穎,150,-0.99,55,183,149,22.82
1647	,4987.TW,科誠,61.5,-0.32,22,62.2,50.7,22.68
1648	,6192.TW,巨路,76.1,-1.68,460,79,64.4,22.67
1649	,3052.TW,夆典,11.1,-0.89,325,11.65,9.5,22.63
1650	,2849.TW,安泰銀,14.85,0,36,16.8,13.7,22.63
1651	,1416.TW,廣豐,11.4,-0.87,376,12.25,9.99,22.62
1652	,1530.TW,亞崴,33,-1.2,36,35.5,29,22.41
1653	,3045.TW,台灣大,102.5,-0.49,3955,110.5,90.4,22.23
1654	,2506.TW,太設,9.19,-1.29,419,10.6,8.68,22.12
1655	,2536.TW,宏普,23.95,-1.03,453,24.85,20.35,22.11
1656	,1232.TW,大統益,149,-0.33,75,169,138.5,22.02
1657	,6201.TW,亞弘電,43.4,0,21,45.2,37.1,21.83
1658	,6115.TW,鎰勝,45.3,0.67,345,46.8,38.5,21.56
1659	,2373.TW,震旦行,80.1,-0.12,62,92.7,76.3,21.49
1660	,2450.TW,神腦,34.3,-0.87,272,35.65,29.45,21.05
1661	,4549.TW,桓達,92.5,-0.86,91,98.5,81.5,20.86
1662	,1434.TW,福懋,28,-0.53,1536,30.8,25.5,20.78
1663	,4305.TW,世坤,31.4,-0.48,13,34.65,28.7,20.73
1664	,2107.TW,厚生,21.8,-0.46,412,23.6,19.55,20.72
1665	,1465.TW,偉全,14.1,-0.7,24,14.65,12.15,20.58
1666	,1402.TW,遠東新,31.4,-0.16,5059,33.4,27.75,20.36
1667	,2701.TW,萬企,12.6,-0.79,219,13.9,11.55,20.35
1668	,1323.TW,永裕,33.05,0.15,192,38.55,32.05,20.28
1669	,8482.TW,商億-KY,75.6,-1.56,20,79.9,66.5,20.15
1670	,2433.TW,互盛電,53.3,0.19,53,53.8,44.85,19.96
1671	,1463.TW,強盛,14.3,-1.04,115,15.8,13.2,19.7
1672	,8342.TW,益張,58.1,0.17,7,59,49.3,19.68
1673	,2633.TW,台灣高鐵,30.85,0.65,3364,31.3,26.2,19.47
1674	,2901.TW,欣欣,24.9,0.2,19,27.3,22.9,19.21
1675	,1737.TW,臺鹽,33.2,-0.75,242,35.5,29.8,19.13
1676	,5007.TW,三星,51.8,-0.96,75,59.6,50.1,18.96
1677	,2534.TW,宏盛,22.2,-0.67,3181,26.1,21.95,18.91
1678	,6184.TW,大豐電,50.3,0,56,50.9,42.95,18.51
1679	,2706.TW,第一店,14.85,-0.67,627,15.75,13.3,18.42
1680	,2317.TW,鴻海,104,-0.48,33085,116,98,18.37
1681	,1307.TW,三芳,20.85,-0.48,156,22.65,19.15,18.28
1682	,1341.TW,富林-KY,69.7,0,7,76,64.3,18.2
1683	,8435.TW,鉅邁,61.5,0.49,56,67.6,57.2,18.18
1684	,9924.TW,福興,43.15,-1.15,255,44.8,38,17.89
1685	,6277.TW,宏正,84.3,-1.06,342,87.5,74.3,17.77
1686	,9918.TW,欣天然,41.3,-0.24,8,48.15,40.9,17.73
1687	,4905.TW,台聯電,51,0,90,58.1,49.5,17.37
1688	,1216.TW,統一,73,0.69,9082,73.9,63,17.3
1689	,4972.TW,湯石照明,29.4,-1.18,86,33.9,28.9,17.3
1690	,9908.TW,大台北,31.65,-0.16,57,34.3,29.25,17.26
1691	,9926.TW,新海,51.9,0.39,26,55,47,17.02
1692	,1234.TW,黑松,35.9,-0.42,295,37.55,32.1,16.98
1693	,5534.TW,長虹,79.1,-0.25,392,80.8,69.2,16.76
1694	,1614.TW,三洋電,37,0,10,39.4,33.8,16.57
1695	,4556.TW,旭然,30.7,0,0,33.2,28.55,16.29
1696	,2912.TW,統一超,270,0.37,669,299,258,15.89
1697	,9931.TW,欣高,39.75,-1.24,5,43.85,37.95,15.55
1698	,4560.TW,強信-KY,39.3,-0.13,61,43.25,37.85,14.27
1699	,9930.TW,中聯資源,48.8,-0.91,175,49.8,43.6,14.22
1700	,9905.TW,大華,25.2,-0.2,52,27.15,23.85,13.84
1701	,6023.TW,元大期,51,-0.39,84,51.4,45.3,13.47
1702	,2548.TW,華固,93.4,-0.43,361,95.9,84.8,13.09
1703	,1537.TW,廣隆,142.5,0,75,147,130,13.08
1704	,3426.TW,台興,39.6,-0.25,9,40.45,36.1,12.05
1705	,2832.TW,台產,20.9,0,74,21.4,19.1,12.04
1706	,8354.TW,冠好,14.25,0,229,15.4,13.75,12
1707	,1233.TW,天仁,34.15,-2.71,32,35.5,31.8,11.64
1708	,6281.TW,全國電,83.6,-0.12,38,88.5,80,10.63
1709	,5878.TW,台名,49.4,0,0,50.5,46.3,9.07
1710	,1726.TW,永記,74.3,0,15,75,69.3,8.23
1711	,9925.TW,新保,40.85,0.12,136,41,38.1,7.61
