符合條件商品
資料日期：2021年 12月 17日
策略,	00每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	大戶持股比例,	法人持股比例,	融資使用率,	內部人持股比例
執行時間：2021-12-19 14:40 符合檔數(1449)
1367	,8432.TW,東生華,44,-0.11,39,56.48,0.57,3.89,56.6
1368	,8433.TW,弘帆,42.5,-0.58,15,68.38,0.77,1.01,26.79
1369	,8435.TW,鉅邁,58,0.35,38,17.83,0.57,1.09,11.58
1370	,8436.TW,大江,203,-0.49,321,37.52,34.77,14.62,14.76
1371	,8437.TW,大地-KY,146,-0.68,10,44.24,40.91,0.44,24.9
1372	,8440.TW,綠電,18.9,-0.53,23,63.97,0.39,4.76,42.97
1373	,8442.TW,威宏-KY,44.25,0.23,16,72.31,63.78,1.45,31.25
1374	,8443.TW,阿瘦,12,-0.41,124,62.45,6.66,2.18,13.2
1375	,8444.TW,綠河-KY,138.5,-0.36,10,75.78,65.74,9.79,13.62
1376	,8446.TW,華研,88.5,-0.67,36,49.16,3.43,2.67,34.31
1377	,8450.TW,霹靂,46.5,-6.81,733,62.89,1.4,16.96,24
1378	,8454.TW,富邦媒,1595,-0.62,1026,76.27,32.09,1.01,55.87
1379	,8462.TW,柏文,134.5,-0.74,46,60.06,1.62,2.66,37.31
1380	,8463.TW,潤泰材,30.65,-0.33,11,80.73,0.27,3.26,47.86
1381	,8464.TW,億豐,407,0.49,271,73.59,47.27,5.11,37.33
1382	,8466.TW,美吉吉-KY,52.8,0,23,65.27,61.29,1.96,47.92
1383	,8467.TW,波力-KY,38.6,-2.65,6,66.49,44.41,0.33,14.98
1384	,8473.TW,山林水,33.2,-0.3,44,73.86,0.73,1.09,67.67
1385	,8477.TW,創業家,32.8,-0.61,53,38.46,21.04,0.23,18.19
1386	,8478.TW,東哥遊艇,171,0,11526,83.59,43.3,8.04,20.26
1387	,8480.TW,泰昇-KY,104,0,17,79.92,86.13,0.13,64.81
1388	,8481.TW,政伸,73.2,-0.41,21,56.75,3.94,0.85,38.96
1389	,8482.TW,商億-KY,77.1,0,17,93.24,90.44,0.84,0.01
1390	,8488.TW,吉源-KY,15.95,-1.24,2,79.77,76.52,0.91,8.31
1391	,8489.TW,三貝德,30.85,-0.16,35,23.75,1.58,10.91,17.32
1392	,8499.TW,鼎炫-KY,125,0,20,72.11,69.92,5.77,52.89
1393	,8905.TW,裕國,21.6,0.47,172,69.26,0.89,4.63,24.53
1394	,8906.TW,花王,17.45,9.75,990,70.74,0.52,2.32,17.26
1395	,8908.TW,欣雄,56.7,-0.18,20,86.55,0.04,0,64.24
1396	,8916.TW,光隆,40.5,-0.25,51,55.95,3.4,1.27,17.81
1397	,8917.TW,欣泰,89.5,-0.56,28,65.17,1.29,0,34.62
1398	,8923.TW,時報,17.15,0,0,74.55,4.1,0.62,59.34
1399	,8924.TW,大田,150.5,0,331,33.46,11.6,16.95,21.81
1400	,8926.TW,台汽電,37.6,0.13,352,54.2,7.63,0.45,34.58
1401	,8927.TW,北基,30.3,-2.26,716,72.58,0.26,4.88,32.82
1402	,8928.TW,鉅明,34.75,0.14,8,37.96,1.22,4.48,24.8
1403	,8929.TW,富堡,21.4,0,10,41.82,0.24,2.11,28.53
1404	,8930.TW,青鋼,15,0,74,53.79,2.34,9.03,14.15
1405	,8931.TW,大汽電,31.2,0,38,73.91,0.14,5.81,70.52
1406	,8932.TW,宏大,26.5,0,22,56.05,13.64,2.59,12.63
1407	,8936.TW,國統,21.15,1.2,575,36.36,5.53,26.95,3.84
1408	,8938.TW,明安,74.8,0,151,52.51,10.25,7.02,15.15
1409	,8941.TW,關中,37.95,-0.13,13,62.16,1.45,8.08,34.98
1410	,8942.TW,森鉅,67.4,0.3,144,48.15,24.81,1.41,13.3
1411	,8996.TW,高力,61.7,0.16,350,25.04,8.86,24.94,5.04
1412	,9802.TW,鈺齊-KY,92.3,-2.74,1120,65.75,42.88,5.61,3.81
1413	,9902.TW,台火,13.3,-0.75,154,34.01,1.7,20.83,23.09
1414	,9904.TW,寶成,32.5,-0.31,6481,78.2,54.09,1.28,8.81
1415	,9905.TW,大華,26.1,-0.38,56,77.32,3.11,0.19,23.86
1416	,9906.TW,欣巴巴,67.5,-0.88,60,69.87,1.29,6.2,56.13
1417	,9907.TW,統一實,13.75,1.1,3512,71.7,14.12,2.35,48.43
1418	,9908.TW,大台北,33,-0.15,77,76.84,2.06,0.05,19.01
1419	,9910.TW,豐泰,220,-0.45,783,88.73,19.53,0.04,17.27
1420	,9911.TW,櫻花,67.8,-0.29,178,70.65,22.54,1.28,9.08
1421	,9914.TW,美利達,315.5,1.12,423,73.37,47.94,0.28,27.3
1422	,9917.TW,中保科,101.5,-0.98,433,78.3,41.15,0.01,32.45
1423	,9918.TW,欣天然,42.05,-0.24,24,75.39,2.26,0.12,42.21
1424	,9919.TW,康那香,25.95,2.57,9360,43.85,3.91,13.25,27.12
1425	,9921.TW,巨大,329.5,-0.3,527,68.55,54.58,0.34,18.64
1426	,9924.TW,福興,40.9,0,55,57.04,12.82,1.92,11.98
1427	,9925.TW,新保,39.3,0.26,29,67.39,17.51,0.02,16.64
1428	,9926.TW,新海,48.6,0.41,7,76.65,0.34,0.02,12.7
1429	,9927.TW,泰銘,38.25,-0.65,116,50.53,14.24,2.41,37.53
1430	,9930.TW,中聯資源,44.7,0.22,27,75.41,1.94,0.08,68.65
1431	,9931.TW,欣高,40.1,0.5,1,72.85,0.63,0.03,24.97
1432	,9933.TW,中鼎,36.7,0.82,1963,61.16,15.31,0.95,9.7
1433	,9934.TW,成霖,14.7,0.68,480,65.69,17.72,4.63,12.33
1434	,9935.TW,慶豐富,20,1.27,238,45.19,4.69,4.91,10.39
1435	,9937.TW,全國,49,0.1,4206,81.62,2.88,0.22,29.43
1436	,9938.TW,百和,81.4,0.87,773,71.35,33.86,2.84,11.38
1437	,9939.TW,宏全,70,1.3,753,50.68,30.24,2.64,8.52
1438	,9940.TW,信義,36.6,3.39,4594,79.22,6.33,0.74,33.08
1439	,9941.TW,裕融,169.5,0.3,313,68.74,6.7,0.29,45.75
1440	,9942.TW,茂順,90.6,-0.44,132,41.8,3.56,4.02,23.74
1441	,9943.TW,好樂迪,60.5,0.33,66,69.39,1.48,0.4,38.82
1442	,9944.TW,新麗,23.8,0.42,246,69.68,2.19,18.46,28.04
1443	,9945.TW,潤泰新,61.3,-0.81,4542,62.64,14.64,1.7,27.98
1444	,9946.TW,三發地產,14.9,-1,344,76.57,2.73,0.49,6.28
1445	,9951.TW,皇田,77.4,-0.77,75,38.66,12.17,5.78,26.76
1446	,9955.TW,佳龍,17.4,2.96,296,60.39,0.76,2.85,39.29
1447	,9958.TW,世紀鋼,116.5,4.95,13764,51.4,10.08,29.16,29.48
1448	,9960.TW,邁達康,27.15,-0.37,4,55.58,7.33,20.29,18.84
1449	,9962.TW,有益,19.3,-1.03,3964,30.62,2.9,20.1,18.16
