符合條件商品
資料日期：2021年 12月  3日
策略,	05準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2021-12-05 18:05 符合檔數(1451)
1198	,6462.TW,神盾,112.5,0.9,119,0.52,0.59,0.65,0.17,0.37,0.46
1199	,6464.TW,台數科,96.9,-0.1,5,0.32,0.45,0.23,0,0,0.32
1200	,6469.TW,大樹,215.5,0.23,76,0.56,0.59,0.32,0,0.3,0.37
1201	,6470.TW,宇智,43.95,0.46,24,0.66,0.65,0.17,0.09,0.27,0.37
1202	,6472.TW,保瑞,200,1.52,112,0.61,0.65,0.58,0.17,0.26,0.48
1203	,6477.TW,安集,42.95,3.49,15335,0.6,0.57,0.47,0.09,0.34,0.46
1204	,6485.TW,點序,165,0.61,5216,0.58,0.53,0.38,0.14,0.29,0.31
1205	,6486.TW,互動,73.1,-1.08,58,0.59,0.62,0.28,0,0.3,0.32
1206	,6488.TW,環球晶,819,2.12,1745,0.29,0.67,0.59,0.63,0.37,0.44
1207	,6491.TW,晶碩,430.5,3.11,866,0.61,0.64,0.59,0.58,0.3,0.46
1208	,6494.TW,九齊,165.5,6.77,2084,0.64,0.56,0.32,0,0.32,0.37
1209	,6496.TW,科懋,29.3,1.56,2,0.55,0.48,0,0,0,0.07
1210	,6499.TW,益安,69.4,-1.28,289,0.83,0.43,0.11,0,0,0.33
1211	,6504.TW,南六,119,0.42,55,0.49,0.65,0.49,0.08,0.33,0.56
1212	,6505.TW,台塑化,97,0,1667,0.37,0.63,0.55,0.6,0.4,0.49
1213	,6506.TW,雙邦,19.15,2.13,513,0.49,0.4,0.06,0,0.1,0.19
1214	,6508.TW,惠光,32.75,1.08,103,0.61,0.41,0.1,0,0.29,0.18
1215	,6509.TW,聚和,65.6,1.71,5440,0.56,0.55,0.61,0.38,0.18,0.35
1216	,6510.TW,精測,678,-0.73,321,0.41,0.56,0.72,0.61,0.34,0.47
1217	,6514.TW,芮特-KY,55.4,-0.72,112,0.59,0.52,0.04,0,0.13,0.18
1218	,6515.TW,穎崴,417.5,4.11,809,0.72,0.6,0.12,0.78,0.29,0.28
1219	,6516.TW,勤崴國際,93.5,0.11,120,0.6,0.5,0.52,0,0.33,0.43
1220	,6523.TW,達爾膚,144,0,104,0.62,0.55,0.32,0,0.21,0.41
1221	,6525.TW,捷敏-KY,93.5,1.19,340,0.61,0.59,0.53,0.3,0.28,0.44
1222	,6530.TW,創威,26.7,-1.84,8029,0.54,0.45,0.09,0,0.02,0.11
1223	,6531.TW,愛普*,546,6.85,8224,0.7,0.55,0.63,0.52,0.36,0.4
1224	,6532.TW,瑞耘,45.95,6,689,0.67,0.61,0,0,0.4,0.49
1225	,6533.TW,晶心科,566,0.89,1837,0.71,0.58,0.53,0.41,0.38,0.47
1226	,6538.TW,倉和,77.6,4.86,681,0.6,0.59,0.62,0.14,0.4,0.52
1227	,6542.TW,隆中,52.6,0,1,0.48,0.37,0.06,0,0,0.07
1228	,6548.TW,長科*,97.3,-0.21,938,0.53,0.56,0.57,0.37,0.33,0.4
1229	,6552.TW,易華電,54.6,0.55,99,0.56,0.58,0.5,0.11,0.43,0.55
1230	,6558.TW,興能高,31.7,-0.31,69,0.66,0.53,0.42,0.03,0.42,0.59
1231	,6561.TW,是方,272,0.74,52,0.46,0.61,0.42,0.41,0.07,0.52
1232	,6570.TW,維田,37.2,-0.53,38,0.76,0.31,0.08,0,0,0.33
1233	,6573.TW,虹揚-KY,22.4,1.36,408,0.63,0.54,0.38,0,0.21,0.43
1234	,6577.TW,勁豐,61.6,0.16,11,0.47,0.35,0.03,0,0,0.13
1235	,6578.TW,達邦蛋白,18.45,0.54,127,0.55,0.36,0,0,0,0.08
1236	,6579.TW,研揚,64,0.16,4,0.47,0.64,0.37,0,0,0.39
1237	,6581.TW,鋼聯,80.3,0.88,20,0.44,0.56,0.26,0,0.17,0.36
1238	,6582.TW,申豐,183.5,0.55,191,0.58,0.54,0.58,0.21,0.38,0.42
1239	,6591.TW,動力-KY,54.9,0.37,138,0.65,0.55,0.41,0,0.34,0.47
1240	,6592.TW,和潤企業,91,0.11,250,0.56,0.72,0.48,0.26,0.26,0.43
1241	,6596.TW,寬宏藝術,49.1,0.92,23,0.53,0.4,0.02,0,0,0.08
1242	,6598.TW,ABC-KY,35.75,-1.65,256,0.43,0.6,0.28,0,0.33,0.77
1243	,6603.TW,富強鑫,19.65,1.03,4006,0.55,0.53,0.15,0,0.21,0.31
1244	,6605.TW,帝寶,59.1,1.03,223,0.56,0.64,0.36,0.06,0.16,0.51
1245	,6609.TW,瀧澤科,29,0.35,26,0.51,0.4,0.29,0,0.08,0.22
1246	,6612.TW,奈米醫材,60.8,0.66,29,0.55,0.47,0,0,0,0.1
1247	,6613.TW,朋億,154,0.65,14,0.52,0.45,0.14,0,0,0.19
1248	,6625.TW,必應,33.1,9.24,520,0.51,0.38,0.24,0,0,0.26
1249	,6641.TW,基士德-KY,59.2,1.2,25,0.4,0.51,0.2,0,0,0.21
1250	,6642.TW,富致,67.3,0.6,35,0.6,0.49,0.28,0,0.08,0.25
1251	,6643.TW,M31,397.5,1.66,364,0.66,0.59,0.74,0.4,0.34,0.45
1252	,6651.TW,全宇昕,109,1.87,140,0.59,0.38,0.4,0,0.15,0.33
1253	,6654.TW,天正國際,106,0.47,408,0.56,0.41,0.14,0,0.15,0.07
1254	,6655.TW,科定,79.9,-1.11,58,0.48,0.44,0.25,0,0.09,0.15
1255	,6664.TW,群翊,65.1,0,25,0.58,0.59,0.15,0,0,0.26
1256	,6666.TW,羅麗芬-KY,67.8,-0.73,7,0.51,0.49,0.28,0,0.17,0.38
1257	,6667.TW,信紘科,74.8,0.81,143,0.62,0.44,0.13,0,0.28,0.5
1258	,6668.TW,中揚光,52.6,1.15,294,0.6,0.57,0.39,0,0.42,0.49
1259	,6669.TW,緯穎,998,-2.16,652,0.32,0.69,0.58,0.63,0.39,0.39
1260	,6670.TW,復盛應用,202.5,-0.25,187,0.53,0.55,0.57,0.48,0.26,0.5
1261	,6671.TW,三能-KY,48.35,0.1,2,0.42,0.42,0.18,0,0,0.12
1262	,6672.TW,騰輝電子-KY,130.5,0.77,798,0.53,0.67,0.46,0.43,0.32,0.5
1263	,6674.TW,鋐寶科技,29.2,0.69,14,0.51,0.5,0.26,0,0,0.22
1264	,6679.TW,鈺太,374.5,-0.13,295,0.5,0.56,0.69,0.68,0.44,0.42
1265	,6698.TW,旭暉應材,38.95,0.26,32,0.49,0.47,0.39,0.07,0.23,0.4
1266	,6706.TW,惠特,215,4.62,3137,0.7,0.58,0.73,0.57,0.42,0.49
1267	,6715.TW,嘉基,111,0.91,37,0.58,0.63,0.42,0.05,0.05,0.55
1268	,6732.TW,昇佳電子,496,-0.6,220,0.62,0.52,0.66,0.62,0.28,0.59
1269	,6743.TW,安普新,74.8,0.13,240,0.48,0.44,0.67,0,0.39,0.57
1270	,6754.TW,匯僑設計,41.65,0.36,48,0.58,0.7,0.21,0,0,0.21
1271	,6756.TW,威鋒電子,558,2.57,6543,0.5,0.73,0.66,0.51,0.24,0.46
1272	,6768.TW,志強-KY,65.3,-0.31,168,0.2,0.58,0.2,0,0,1
1273	,6776.TW,展碁國際,42.9,1.66,71,0.63,0.5,0.33,0,0,0.25
1274	,6781.TW,AES-KY,1475,-3.28,630,0.89,0.41,0.69,0.65,0.22,0.22
1275	,6803.TW,崑鼎,234,0.21,23,0.34,0.47,0.26,0.22,0,0.23
1276	,8011.TW,台通,19.35,1.84,2875,0.6,0.51,0.35,0,0.44,0.48
1277	,8016.TW,矽創,298,0,4747,0.5,0.49,0.71,0.56,0.38,0.43
1278	,8021.TW,尖點,41.85,0.84,974,0.61,0.57,0.47,0,0.31,0.39
1279	,8024.TW,佑華,26.1,0,197,0.56,0.5,0.14,0,0.44,0.48
1280	,8027.TW,鈦昇,73,3.11,2642,0.69,0.61,0.42,0.08,0.3,0.41
1281	,8028.TW,昇陽半導體,50,1.11,397,0.68,0.66,0.68,0.33,0.36,0.46
1282	,8032.TW,光菱,27.8,1.09,11,0.43,0.49,0.08,0,0.38,0.38
1283	,8034.TW,榮群,16.3,3.16,580,0.65,0.5,0.02,0,0.32,0.57
1284	,8039.TW,台虹,47.2,1.07,473,0.57,0.67,0.66,0.21,0.4,0.45
1285	,8040.TW,九暘,77.1,0.13,9171,0.72,0.56,0.16,0,0.28,0.44
1286	,8042.TW,金山電,48.1,0.84,131,0.61,0.58,0.18,0,0.19,0.48
1287	,8043.TW,蜜望實,27.05,0,69,0.61,0.49,0.1,0,0.29,0.43
1288	,8044.TW,網家,133,1.92,1132,0.53,0.59,0.6,0.25,0.37,0.55
1289	,8046.TW,南電,601,1.86,4347,0.45,0.59,0.71,0.75,0.35,0.42
1290	,8047.TW,星雲,12.65,1.2,24,0.52,0.4,0.05,0,0.11,0.11
1291	,8048.TW,德勝,36.2,0.56,152,0.59,0.53,0.16,0,0.02,0.16
1292	,8049.TW,晶采,25,0.6,209,0.54,0.54,0.12,0,0.26,0.31
1293	,8050.TW,廣積,39.8,-0.38,114,0.57,0.64,0.32,0,0.11,0.45
1294	,8054.TW,安國,67.8,7.11,12934,0.64,0.47,0.56,0,0.34,0.45
1295	,8059.TW,凱碩,10.25,-0.49,160,0.51,0.48,0.15,0,0,0.32
1296	,8064.TW,東捷,21.25,1.92,1239,0.58,0.55,0.22,0,0.35,0.39
1297	,8066.TW,來思達,32.1,-0.31,41,0.44,0.65,0.04,0,0.17,0.24
1298	,8069.TW,元太,127,7.63,26704,0.54,0.59,0.62,0.53,0.34,0.43
1299	,8070.TW,長華*,33.8,0.3,594,0.6,0.61,0.59,0.13,0.38,0.41
1300	,8071.TW,能率網通,12.2,0.83,70,0.61,0.51,0.17,0,0.12,0.29
1301	,8072.TW,陞泰,23.6,-0.21,37,0.55,0.48,0.35,0,0.03,0.37
1302	,8074.TW,鉅橡,19.25,0.26,32,0.55,0.43,0,0,0.06,0.07
1303	,8076.TW,伍豐,30.5,1.5,515,0.63,0.59,0.63,0,0.53,0.46
1304	,8081.TW,致新,251.5,0.4,499,0.58,0.59,0.67,0.5,0.39,0.39
1305	,8083.TW,瑞穎,175.5,0,286,0.42,0.49,0.22,0,0,0.33
1306	,8086.TW,宏捷科,146,0,1939,0.6,0.55,0.72,0.71,0.39,0.47
1307	,8088.TW,品安,24.45,0.41,361,0.63,0.67,0.2,0,0.4,0.47
1308	,8089.TW,康全電訊,26.8,0,34,0.59,0.59,0,0,0,0.29
1309	,8091.TW,翔名,71.4,0.56,51,0.65,0.66,0.21,0,0.23,0.4
1310	,8096.TW,擎亞,13.25,1.15,266,0.55,0.59,0.12,0,0.29,0.39
1311	,8097.TW,常珵,31.45,-1.56,1624,0.46,0.42,0.11,0,0.23,0.29
1312	,8099.TW,大世科,40,-0.5,121,0.54,0.52,0.42,0,0.13,0.45
1313	,8103.TW,瀚荃,49.15,3.8,2053,0.6,0.5,0.39,0.2,0.42,0.36
1314	,8104.TW,錸寶,56.4,2.92,9111,0.65,0.66,0.3,0.11,0.35,0.48
1315	,8105.TW,凌巨,12.4,-0.8,726,0.61,0.67,0.48,0,0.48,0.49
1316	,8107.TW,大億金茂,18.4,0.27,32,0.61,0.45,0.07,0,0.2,0.37
1317	,8109.TW,博大,73.6,1.52,92,0.52,0.64,0.11,0.13,0.05,0.23
1318	,8110.TW,華東,18.45,1.93,2109,0.6,0.58,0.43,0.14,0.38,0.47
1319	,8111.TW,立碁,22,1.38,1059,0.6,0.49,0.2,0,0.34,0.39
1320	,8112.TW,至上,44.65,0.68,1212,0.53,0.67,0.51,0.38,0.48,0.45
1321	,8114.TW,振樺電,108.5,0,232,0.52,0.59,0.37,0.07,0.04,0.48
1322	,8121.TW,越峰,54.9,1.67,781,0,0.6,0.34,0,0,0.26
1323	,8131.TW,福懋科,39.1,0.64,192,0.56,0.6,0.55,0.4,0.14,0.39
1324	,8147.TW,正淩,52.2,0.19,15,0.58,0.52,0.2,0,0,0.21
1325	,8150.TW,南茂,46.55,1.86,5972,0.51,0.55,0.67,0.5,0.44,0.46
1326	,8155.TW,博智,130.5,3.98,703,0.61,0.6,0.68,0.49,0.42,0.5
1327	,8163.TW,達方,49.6,1.95,10385,0.58,0.63,0.72,0.15,0.44,0.45
1328	,8171.TW,天宇,54.2,3.04,670,0.54,0.53,0.19,0.25,0.46,0.47
1329	,8182.TW,加高,57,0.35,1563,0.71,0.5,0.66,0,0.41,0.43
1330	,8183.TW,精星,69.7,0.43,13818,0.64,0.43,0.44,1,0.27,0.38
1331	,8201.TW,無敵,17,0.59,1562,0.56,0.48,0.04,0,0.14,0.15
1332	,8210.TW,勤誠,74.2,0,114,0.63,0.66,0.58,0.21,0.31,0.47
1333	,8213.TW,志超,47,0.64,668,0.56,0.55,0.57,0.17,0.48,0.44
1334	,8215.TW,明基材,37.95,0.53,9954,0.65,0.54,0.6,0.3,0.38,0.5
1335	,8222.TW,寶一,14.7,1.73,199,0.63,0.57,0.26,0,0.05,0.37
1336	,8234.TW,新漢,23.45,0.21,19,0.5,0.56,0,0,0.02,0.25
1337	,8240.TW,華宏,30.25,1,31,0.63,0.52,0.25,0,0.25,0.32
1338	,8249.TW,菱光,25.2,0.4,100,0.5,0.56,0.32,0.25,0.14,0.35
1339	,8255.TW,朋程,240,4.12,4560,0.62,0.58,0.48,0.42,0.38,0.44
1340	,8261.TW,富鼎,110,3.29,4479,0.63,0.57,0.46,0.15,0.31,0.5
1341	,8271.TW,宇瞻,47,2.84,1603,0.6,0.59,0.43,0,0.3,0.42
1342	,8284.TW,三竹,45.95,0,15,0.39,0.38,0,0,0,0
1343	,8289.TW,泰藝,39.75,-0.5,8310,0.58,0.44,0.27,0,0.17,0.28
1344	,8299.TW,群聯,478,4.25,14937,0.54,0.6,0.73,0.6,0.43,0.45
1345	,8341.TW,日友,200,0.5,49,0.45,0.67,0.39,0.33,0.3,0.56
1346	,8342.TW,益張,52,0,22,0.44,0.44,0,0,0,0
1347	,8349.TW,恒耀,57.9,-0.34,33,0.54,0.62,0.23,0.04,0.26,0.39
1348	,8354.TW,冠好,14.6,-0.68,0,0.52,0.18,0,0,0,0
1349	,8358.TW,金居,76.6,1.46,3714,0.59,0.62,0.69,0.54,0.37,0.44
1350	,8367.TW,建新國際,54.6,-0.73,674,0.53,0.6,0.36,0,0.22,0.35
1351	,8374.TW,羅昇,30.1,-0.5,71,0.54,0.49,0.24,0,0.32,0.37
1352	,8383.TW,千附,40.25,-0.12,126,0.63,0.6,0.46,0.24,0.3,0.39
1353	,8390.TW,金益鼎,33.05,1.69,261,0.63,0.55,0.45,0,0.35,0.42
1354	,8401.TW,白紗科,14.4,1.77,106,0.4,0.34,0,0,0,0
1355	,8403.TW,盛弘,26.85,0,104,0.66,0.57,0.41,0,0.33,0.53
1356	,8404.TW,百和興業-KY,34.5,1.02,158,0.51,0.63,0.38,0.29,0.18,0.53
1357	,8406.TW,金可-KY,267,-0.56,1362,0.47,0.61,0.69,0.41,0.29,0.47
1358	,8410.TW,森田,31.5,-0.16,33,0.59,0.41,0.13,0,0.1,0.2
1359	,8411.TW,福貞-KY,16.2,-0.31,97,0.51,0.47,0.36,0,0.04,0.25
1360	,8415.TW,大國鋼,34.6,0.29,1222,0.46,0.48,0.3,0.12,0.22,0.5
1361	,8418.TW,捷必勝-KY,10.5,0,15,0.19,0.19,0,0,0,0
1362	,8420.TW,明揚,37.8,-1.43,98,0.45,0.38,0.11,0,0.26,0.07
1363	,8422.TW,可寧衛,248,4.2,1461,0.43,0.54,0.48,0.41,0.17,0.47
1364	,8424.TW,惠普,61,0.16,3,0.34,0.4,0,0,0,0.11
1365	,8426.TW,紅木-KY,16.95,1.5,38,0.44,0.43,0.1,0,0,0
1366	,8427.TW,基勝-KY,73.4,0.27,24,0.32,0.49,0.13,0,0,0.23
1367	,8429.TW,金麗-KY,12.6,1.2,339,0.55,0.64,0.36,0.25,0.35,0.42
1368	,8431.TW,匯鑽科,60.2,0,82,0.64,0.53,0.47,0,0.26,0.56
1369	,8432.TW,東生華,44.3,0.11,33,0.52,0.45,0,0,0,0.19
1370	,8433.TW,弘帆,41.8,2.08,1,0.55,0.27,0,0,0,0
1371	,8435.TW,鉅邁,57.9,0,35,0.41,0.41,0,0,0,0.18
1372	,8436.TW,大江,208,2.21,981,0.36,0.64,0.66,0.66,0.4,0.58
1373	,8437.TW,大地-KY,143,-1.38,32,0.44,0.55,0.08,0,0,0.48
1374	,8440.TW,綠電,18.3,-0.27,51,0.48,0.45,0.05,0,0,0.21
1375	,8442.TW,威宏-KY,43,0.23,22,0.49,0.5,0.3,0,0,0.34
1376	,8443.TW,阿瘦,12.1,0,118,0.55,0.5,0.3,0,0,0.1
1377	,8444.TW,綠河-KY,122,0.41,28,0.49,0.37,0.04,0.02,0.06,0.12
1378	,8446.TW,華研,87.7,0.46,37,0.56,0.56,0.33,0.03,0.11,0.39
1379	,8450.TW,霹靂,34.85,2.35,525,0.47,0.42,0,0,0.13,0.07
1380	,8454.TW,富邦媒,1630,0,370,0.41,0.62,0.46,0.56,0.39,0.39
1381	,8462.TW,柏文,136.5,-1.09,34,0.51,0.61,0.47,0.18,0.37,0.49
1382	,8463.TW,潤泰材,30.35,0.17,45,0.57,0.53,0.27,0,0.09,0.52
1383	,8464.TW,億豐,384.5,-0.26,226,0.43,0.54,0.49,0.56,0.28,0.45
1384	,8466.TW,美吉吉-KY,51.9,-0.19,36,0.48,0.46,0.21,0,0.04,0.28
1385	,8467.TW,波力-KY,39.7,-0.75,11,0.47,0.38,0.14,0,0,0.19
1386	,8473.TW,山林水,33.45,0.45,49,0.41,0.57,0.31,0,0.12,0.47
1387	,8477.TW,創業家,34.65,0.14,14,0.38,0.52,0.08,0,0,0
1388	,8478.TW,東哥遊艇,113.5,5.58,450,0.59,0.61,0.36,0,0.2,0.41
1389	,8480.TW,泰昇-KY,104.5,0.48,1,0.45,0.44,0.08,0,0,0.18
1390	,8481.TW,政伸,71.7,0,2,0.42,0.49,0.17,0,0,0.28
1391	,8482.TW,商億-KY,73,1.53,9,0.44,0.52,0.26,0,0.06,0.31
1392	,8488.TW,吉源-KY,15.5,-0.32,3,0.38,0.43,0.18,0,0,0.07
1393	,8489.TW,三貝德,30.95,0.49,41,0.53,0.56,0.29,0,0.28,0.54
1394	,8499.TW,鼎炫-KY,122.5,0.41,21,0.57,0.55,0.44,0.07,0.26,0.46
1395	,8905.TW,裕國,20.75,0.24,47,0.49,0.45,0.12,0,0.21,0.36
1396	,8906.TW,花王,15.7,-0.32,2,0.34,0.17,0,0,0.14,0.14
1397	,8908.TW,欣雄,56.8,0.53,7,0.28,0.21,0,0,0,0.05
1398	,8916.TW,光隆,40.5,0.12,63,0.54,0.58,0.29,0,0.07,0.46
1399	,8917.TW,欣泰,89,1.14,7,0.22,0.26,0,0,0,0
1400	,8924.TW,大田,154,0,627,0.62,0.54,0.67,0.51,0.35,0.36
1401	,8926.TW,台汽電,37.65,-0.13,336,0.58,0.69,0.45,0.38,0.27,0.46
1402	,8927.TW,北基,32.05,-1.54,647,0.39,0.49,0.31,0,0.29,0.35
1403	,8928.TW,鉅明,34.15,-0.29,81,0.62,0.49,0.07,0,0.1,0.26
1404	,8929.TW,富堡,20.9,-0.95,152,0.61,0.43,0,0,0,0.15
1405	,8930.TW,青鋼,14.85,0.34,39,0.5,0.39,0.04,0,0.25,0.46
1406	,8931.TW,大汽電,31.4,0,73,0.51,0.31,0,0,0,0.08
1407	,8932.TW,宏大,25.75,0,109,1,0.52,0,0,0,0
1408	,8933.TW,愛地雅,11.3,0.44,363,0,0.43,0.23,0,0,0.14
1409	,8936.TW,國統,20.75,0.24,326,0.55,0.58,0.18,0,0.38,0.56
1410	,8938.TW,明安,74.1,0.27,238,0.53,0.64,0.49,0.28,0.25,0.4
1411	,8940.TW,新天地,13,0,18,0.52,0.49,0.18,0,0.06,0.16
1412	,8941.TW,關中,36.9,0.54,8,0.28,0.21,0,0,0,0
1413	,8942.TW,森鉅,67.2,1.36,411,0.54,0.59,0.53,0.1,0.34,0.5
1414	,8996.TW,高力,61,3.04,2927,0.64,0.61,0.42,0.03,0.34,0.4
1415	,9802.TW,鈺齊-KY,98.2,1.45,638,0.56,0.51,0.6,0.55,0.36,0.45
1416	,9902.TW,台火,12.95,-0.38,220,0.58,0.6,0.41,0,0.18,0.44
1417	,9904.TW,寶成,32.7,0.62,4963,0.54,0.64,0.55,0.5,0.37,0.48
1418	,9905.TW,大華,26.3,0.57,34,0.46,0.54,0.41,0,0,0.32
1419	,9907.TW,統一實,13.05,0.77,889,0.52,0.68,0.51,0.23,0.31,0.49
1420	,9908.TW,大台北,33.25,0,34,0.38,0.54,0.41,0,0,0.37
1421	,9910.TW,豐泰,205,1.49,610,0.36,0.57,0.53,0.53,0.37,0.45
1422	,9911.TW,櫻花,67.8,-0.15,106,0.61,0.62,0.47,0.26,0.24,0.36
1423	,9914.TW,美利達,300,0,549,0.39,0.58,0.62,0.61,0.33,0.48
1424	,9917.TW,中保科,103.5,1.47,136,0.38,0.64,0.44,0.43,0,0.46
1425	,9918.TW,欣天然,42.6,-0.47,10,0.3,0.46,0.31,0,0,0.27
1426	,9919.TW,康那香,25.9,-0.77,3038,0.58,0.52,0.48,0.15,0.3,0.51
1427	,9921.TW,巨大,312.5,-1.42,475,0.38,0.67,0.62,0.57,0.38,0.49
1428	,9924.TW,福興,41.05,0.37,72,0.44,0.6,0.39,0.03,0.06,0.41
1429	,9925.TW,新保,39.5,0.89,110,0.24,0.57,0.37,0,0,0.27
1430	,9926.TW,新海,48.5,0.31,6,0.12,0.56,0.21,0,0,0.25
1431	,9929.TW,秋雨,9.43,0.53,58,0.48,0.37,0.2,0,0,0.11
1432	,9930.TW,中聯資源,44.7,0.45,34,0.38,0.62,0.42,0,0,0.39
1433	,9931.TW,欣高,39.55,0.13,4,0.09,0.53,0.11,0,0,0.34
1434	,9933.TW,中鼎,36,0.42,562,0.46,0.59,0.52,0.31,0.43,0.53
1435	,9934.TW,成霖,14.8,-0.67,402,0.56,0.59,0.37,0.08,0.23,0.39
1436	,9935.TW,慶豐富,19.9,-0.5,93,0.69,0.58,0.49,0,0.31,0.52
1437	,9937.TW,全國,48.9,0.62,16,0.29,0.59,0.32,0,0,0.27
1438	,9938.TW,百和,78.2,0.77,517,0.48,0.59,0.59,0.55,0.4,0.53
1439	,9939.TW,宏全,68.1,1.04,459,0.57,0.63,0.58,0.4,0.36,0.41
1440	,9940.TW,信義,32.95,0.15,159,0.61,0.63,0.54,0.04,0.09,0.43
1441	,9941.TW,裕融,172,0.29,264,0.48,0.58,0.54,0.37,0.22,0.41
1442	,9942.TW,茂順,86,0.23,67,0.48,0.57,0.32,0.2,0.34,0.42
1443	,9943.TW,好樂迪,60.1,0,83,0.53,0.55,0.33,0,0.16,0.44
1444	,9944.TW,新麗,23.6,0.43,318,0.35,0.57,0.37,0,0.2,0.41
1445	,9945.TW,潤泰新,63.4,-0.47,6030,0.5,0.65,0.59,0.37,0.43,0.42
1446	,9946.TW,三發地產,15.3,0,121,0.49,0.57,0.28,0,0.19,0.32
1447	,9951.TW,皇田,77.8,0.65,63,0.51,0.56,0.69,0.41,0.42,0.49
1448	,9955.TW,佳龍,17,-0.29,37,0.64,0.51,0.31,0,0.34,0.56
1449	,9958.TW,世紀鋼,110.5,0.45,1578,0.57,0.68,0.73,0.61,0.33,0.49
1450	,9960.TW,邁達康,26.3,0.38,11,0.49,0.39,0.04,0,0,0
1451	,9962.TW,有益,16.4,0,604,0.54,0.46,0.2,0,0.14,0.46
